InitialBalance,BaseBetAmount,MaxRounds,TargetBalance,Balance,Profit,TotalProfit,TotalLoss,RoundsPlayed,MaxWinStreak,MaxLoseStreak,TargetReached,OutOfMoney,ChangeColorAfterWin
1280.0,5.0,500,2530.0,0.0,-1280.0,1310.0,2590.0,166,5,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,1005.0,2285.0,111,6,9,false,true,false
1280.0,5.0,500,2530.0,2420.0,1140.0,6005.0,4865.0,501,8,7,false,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,3750.0,5030.0,401,8,9,false,true,false
1280.0,5.0,500,2530.0,2450.0,1170.0,6640.0,5470.0,501,7,7,false,false,false
1280.0,5.0,500,2530.0,1550.0,270.0,5910.0,5640.0,503,9,8,false,false,false
1280.0,5.0,500,2530.0,2480.0,1200.0,5220.0,4020.0,502,6,6,false,false,false
1280.0,5.0,500,2530.0,2470.0,1190.0,4990.0,3800.0,501,8,6,false,false,false
1280.0,5.0,500,2530.0,2530.0,1250.0,4005.0,2755.0,480,8,5,true,false,false
1280.0,5.0,500,2530.0,1615.0,335.0,6235.0,5900.0,501,6,8,false,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,4265.0,5545.0,440,6,8,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,3480.0,4760.0,374,7,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,70.0,1350.0,19,3,8,false,true,false
1280.0,5.0,500,2530.0,2510.0,1230.0,5595.0,4365.0,501,9,6,false,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,185.0,1465.0,38,5,8,false,true,false
1280.0,5.0,500,2530.0,2470.0,1190.0,4960.0,3770.0,504,8,6,false,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,2730.0,4010.0,333,6,8,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,6045.0,7325.0,505,7,9,false,true,false
1280.0,5.0,500,2530.0,1555.0,275.0,5375.0,5100.0,503,7,8,false,false,false
1280.0,5.0,500,2530.0,2530.0,1250.0,5210.0,3960.0,497,11,7,true,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,980.0,2260.0,135,4,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,3290.0,4570.0,268,10,9,false,true,false
1280.0,5.0,500,2530.0,2380.0,1100.0,5980.0,4880.0,502,6,8,false,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,95.0,1375.0,25,2,8,false,true,false
1280.0,5.0,500,2530.0,2530.0,1250.0,5345.0,4095.0,478,7,6,true,false,false
1280.0,5.0,500,2530.0,0.0,-1280.0,4460.0,5740.0,488,8,9,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,1370.0,2650.0,160,5,8,false,true,false
1280.0,5.0,500,2530.0,0.0,-1280.0,2360.0,3640.0,263,9,9,false,true,false
1280.0,5.0,500,2530.0,2435.0,1155.0,5555.0,4400.0,501,5,7,false,false,false
1280.0,5.0,500,2530.0,2530.0,1250.0,4465.0,3215.0,479,8,7,true,false,false
1280.0,5.0,500,2530.0,2530.0,1250.0,4350.0,3100.0,474,11,6,true,false,false
1280.0,5.0,500,2530.0,2530.0,1250.0,4890.0,3640.0,502,10,6,true,false,false
